person_age,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,person_income_log
22,RENT,0.0,DEBTCONSOLIDATION,C,9000,12.73,1,0.35,N,4,10.165890277802454
26,MORTGAGE,2.0,PERSONAL,D,8000,14.96,0,0.13,Y,2,11.06665398721974
24,RENT,3.0,HOMEIMPROVEMENT,B,9000,11.49,1,0.34,N,3,10.181157167204903
24,MORTGAGE,8.0,VENTURE,B,4800,12.21,0,0.07,N,4,11.06665398721974
22,MORTGAGE,5.0,MEDICAL,A,2000,9.32,0,0.03,N,4,11.06665398721974
21,RENT,6.0,MEDICAL,A,9000,7.9,1,0.34,N,4,10.195634641947068
26,MORTGAGE,1.0,MEDICAL,D,25000,13.55,1,0.43,Y,4,10.968215530759236
23,MORTGAGE,7.0,MEDICAL,C,7200,11.97,1,0.12,N,3,10.968215530759236
23,RENT,4.0,PERSONAL,A,9000,7.51,1,0.33,N,4,10.202739930102645
23,RENT,3.0,VENTURE,C,9000,13.98,1,0.33,Y,3,10.225607282932941
22,RENT,5.0,MEDICAL,B,9000,10.99,1,0.31,N,2,10.268165387743457
22,RENT,0.0,HOMEIMPROVEMENT,C,9000,13.49,1,0.3,Y,4,10.308985993422082
25,RENT,9.0,DEBTCONSOLIDATION,D,9000,17.58,1,0.3,Y,4,10.308985993422082
22,RENT,2.0,EDUCATION,B,9000,10.99,0,0.3,N,3,10.308985993422082
21,RENT,5.0,MEDICAL,C,9000,12.99,0,0.3,Y,2,10.308985993422082
26,RENT,8.0,EDUCATION,A,9000,5.99,1,0.3,N,2,10.308985993422082
26,MORTGAGE,5.0,PERSONAL,C,9600,14.27,0,0.15,Y,2,11.069960961391109
22,MORTGAGE,6.0,PERSONAL,C,9200,13.43,0,0.14,Y,3,11.070708194329034
26,MORTGAGE,3.0,MEDICAL,A,4500,8.94,0,0.07,N,2,11.070708194329034
22,MORTGAGE,4.0,VENTURE,D,5000,14.91,0,0.08,Y,4,11.07151706708457
23,RENT,2.0,MEDICAL,D,9000,14.61,1,0.3,Y,4,10.308985993422082
24,RENT,7.0,PERSONAL,B,9000,10.38,0,0.29,N,4,10.348205424565993
23,MORTGAGE,0.0,MEDICAL,A,10000,10.99,0,0.16,N,4,11.07443600653965
23,MORTGAGE,6.0,MEDICAL,B,7000,10.99,0,0.11,N,2,11.07443600653965
23,MORTGAGE,4.0,EDUCATION,A,5000,10.99,0,0.08,N,2,11.07443600653965
24,MORTGAGE,8.0,EDUCATION,C,1200,14.72,0,0.02,N,2,11.07443600653965
25,OWN,4.0,PERSONAL,C,12000,13.48,0,0.19,Y,4,11.07443600653965
23,MORTGAGE,8.0,EDUCATION,B,10000,12.18,0,0.16,N,4,11.07443600653965
21,MORTGAGE,2.0,EDUCATION,B,15000,11.83,0,0.23,N,2,11.07443600653965
21,RENT,5.0,EDUCATION,B,9000,12.69,0,0.27,N,3,10.404293143019792
22,RENT,6.0,EDUCATION,B,9000,11.99,0,0.27,N,4,10.404293143019792
25,RENT,3.0,PERSONAL,A,9000,5.79,0,0.27,N,3,10.404293143019792
25,RENT,5.0,MEDICAL,A,9000,7.14,0,0.27,N,2,10.404293143019792
21,RENT,5.0,PERSONAL,B,9000,11.86,1,0.27,N,4,10.422311107413181
22,RENT,6.0,PERSONAL,D,9000,10.99,1,0.27,N,4,10.422311107413181
24,RENT,0.0,DEBTCONSOLIDATION,B,9000,11.83,0,0.26,N,4,10.434145214930487
24,MORTGAGE,8.0,EDUCATION,B,14500,10.99,0,0.22,N,4,11.076851653667346
24,RENT,2.0,DEBTCONSOLIDATION,C,9000,13.16,0,0.26,N,3,10.434145214930487
26,RENT,2.0,EDUCATION,A,9000,6.62,1,0.26,N,2,10.443512690706546
23,RENT,2.0,EDUCATION,B,9000,11.71,1,0.31,N,2,10.275085591132715
26,MORTGAGE,5.0,HOMEIMPROVEMENT,C,17500,10.99,0,0.27,Y,2,11.07753193632009
25,MORTGAGE,9.0,EDUCATION,B,4500,10.65,0,0.07,N,2,11.079076314320059
21,RENT,5.0,MEDICAL,A,9000,8.94,0,0.26,N,3,10.463131911491967
26,MORTGAGE,5.0,MEDICAL,B,2000,11.99,0,0.03,N,4,11.079076314320059
22,RENT,7.0,MEDICAL,B,9000,10.99,1,0.31,N,2,10.275085591132715
23,MORTGAGE,7.0,PERSONAL,C,4000,13.99,0,0.06,Y,2,11.079076314320059
23,RENT,3.0,EDUCATION,B,9000,9.99,0,0.25,N,2,10.491301994830229
24,MORTGAGE,5.0,VENTURE,A,11000,5.79,0,0.17,N,3,11.079076314320059
23,RENT,4.0,DEBTCONSOLIDATION,B,9000,11.11,0,0.25,N,3,10.491301994830229
23,MORTGAGE,7.0,DEBTCONSOLIDATION,C,2400,13.23,0,0.04,N,2,11.079076314320059
26,OWN,11.0,MEDICAL,A,3000,10.99,0,0.05,N,4,11.079076314320059
22,MORTGAGE,4.0,PERSONAL,D,23500,15.33,1,0.4,N,2,10.981914140544825
22,RENT,3.0,EDUCATION,C,9000,10.99,0,0.25,Y,2,10.491301994830229
24,RENT,0.0,EDUCATION,D,9000,15.58,1,0.3,N,3,10.308985993422082
26,MORTGAGE,0.0,DEBTCONSOLIDATION,C,7500,13.47,0,0.12,Y,3,11.081480791503116
26,MORTGAGE,1.0,DEBTCONSOLIDATION,A,4000,9.63,0,0.06,N,4,11.08203485077085
26,MORTGAGE,11.0,VENTURE,B,15000,10.99,0,0.23,N,2,11.082142548877775
26,OWN,5.0,VENTURE,C,10000,13.98,0,0.15,Y,3,11.082142548877775
22,MORTGAGE,6.0,VENTURE,D,2500,14.61,0,0.04,N,2,11.082142548877775
26,MORTGAGE,9.0,PERSONAL,D,3000,18.25,0,0.05,Y,4,11.082157933374816
26,RENT,0.0,DEBTCONSOLIDATION,D,9000,15.65,1,0.3,Y,4,10.308985993422082
23,RENT,6.0,VENTURE,C,9000,10.78,0,0.25,Y,4,10.491301994830229
23,MORTGAGE,7.0,EDUCATION,A,10500,6.03,0,0.16,N,4,11.082157933374816
21,RENT,5.0,VENTURE,B,9000,10.39,0,0.25,N,2,10.494629692640487
25,MORTGAGE,4.0,PERSONAL,D,3000,16.29,1,0.05,Y,3,10.985309671896763
24,RENT,5.0,VENTURE,A,9000,7.14,0,0.24,N,2,10.518700218288165
26,MORTGAGE,2.0,HOMEIMPROVEMENT,A,10000,6.62,0,0.15,N,3,11.082157933374816
22,RENT,0.0,MEDICAL,B,9000,9.63,0,0.24,N,4,10.53212287826962
24,MORTGAGE,2.0,VENTURE,B,12000,12.69,0,0.18,N,4,11.082157933374816
23,MORTGAGE,0.0,EDUCATION,A,8200,6.62,0,0.13,N,4,11.082157933374816
25,MORTGAGE,0.0,VENTURE,A,12000,7.9,0,0.18,N,4,11.082157933374816
23,OWN,6.0,PERSONAL,B,6000,10.65,0,0.09,N,2,11.082157933374816
23,MORTGAGE,0.0,MEDICAL,A,10200,7.9,0,0.16,N,3,11.082157933374816
24,RENT,6.0,DEBTCONSOLIDATION,A,9000,7.9,0,0.23,N,2,10.555838779903407
22,RENT,1.0,MEDICAL,B,9000,10.83,0,0.23,N,2,10.55843949396453
23,RENT,2.0,EDUCATION,A,9000,10.99,1,0.27,N,4,10.415112856472684
23,RENT,7.0,PERSONAL,B,9000,11.99,0,0.23,N,3,10.586609649448985
24,RENT,1.0,EDUCATION,E,9000,16.0,1,0.26,Y,2,10.434027564411219
26,MORTGAGE,1.0,HOMEIMPROVEMENT,B,17000,9.91,0,0.26,N,2,11.082157933374816
24,RENT,1.0,VENTURE,B,9000,11.99,0,0.23,N,4,10.596659732783579
22,RENT,2.0,EDUCATION,B,9000,10.59,0,0.23,N,4,10.596659732783579
24,MORTGAGE,3.0,PERSONAL,B,12000,9.91,0,0.18,N,3,11.082157933374816
23,RENT,4.0,VENTURE,A,9000,7.49,0,0.23,N,3,10.596659732783579
23,RENT,1.0,EDUCATION,C,9000,12.61,0,0.23,Y,2,10.596659732783579
23,RENT,5.0,MEDICAL,E,9000,17.06,1,0.26,Y,4,10.434145214930487
24,MORTGAGE,8.0,PERSONAL,B,6300,11.71,0,0.1,N,2,11.082157933374816
22,MORTGAGE,0.0,PERSONAL,A,7200,8.9,0,0.11,N,2,11.082157933374816
25,RENT,1.0,PERSONAL,C,9000,12.53,0,0.23,N,2,10.596659732783579
26,MORTGAGE,11.0,VENTURE,A,12000,7.9,0,0.18,N,2,11.082157933374816
23,MORTGAGE,0.0,PERSONAL,A,12000,7.9,0,0.18,N,3,11.082157933374816
24,MORTGAGE,3.0,EDUCATION,A,6000,6.03,0,0.09,N,3,11.082157933374816
23,RENT,2.0,HOMEIMPROVEMENT,D,9000,15.99,1,0.25,Y,2,10.477316144080852
24,MORTGAGE,8.0,DEBTCONSOLIDATION,B,6600,10.65,0,0.1,N,2,11.082157933374816
24,MORTGAGE,8.0,VENTURE,D,7200,17.58,0,0.11,Y,4,11.082157933374816
25,MORTGAGE,9.0,DEBTCONSOLIDATION,A,5000,6.03,1,0.08,N,2,10.985309671896763
26,MORTGAGE,10.0,EDUCATION,A,5000,7.51,0,0.08,N,2,11.082157933374816
21,MORTGAGE,5.0,VENTURE,A,10000,6.03,0,0.15,N,3,11.082157933374816
23,RENT,7.0,VENTURE,A,9000,8.49,0,0.21,N,4,10.645448706505872
24,MORTGAGE,2.0,PERSONAL,B,8000,12.69,0,0.12,N,2,11.082157933374816
21,MORTGAGE,5.0,DEBTCONSOLIDATION,B,2200,12.42,0,0.03,N,3,11.082157933374816
23,RENT,3.0,DEBTCONSOLIDATION,A,9000,7.51,0,0.21,N,4,10.645448706505872
23,MORTGAGE,7.0,DEBTCONSOLIDATION,A,7425,6.03,0,0.11,N,4,11.082157933374816
21,RENT,5.0,EDUCATION,A,9000,8.94,1,0.25,N,2,10.495183233934963
26,RENT,3.0,PERSONAL,D,9000,14.96,0,0.21,N,2,10.659633006160352
25,RENT,9.0,MEDICAL,A,9000,6.76,0,0.21,N,4,10.666650414667744
24,MORTGAGE,9.0,PERSONAL,C,4200,15.27,0,0.06,N,2,11.082157933374816
26,MORTGAGE,2.0,VENTURE,D,8000,17.27,0,0.12,Y,3,11.082157933374816
26,RENT,0.0,PERSONAL,C,9000,13.85,0,0.21,Y,4,10.668978650219241
22,RENT,4.0,EDUCATION,D,9000,14.54,0,0.21,Y,4,10.673618922112436
23,MORTGAGE,3.0,MEDICAL,A,7000,7.9,0,0.11,N,4,11.082157933374816
23,RENT,0.0,EDUCATION,A,9000,6.17,0,0.21,N,3,10.673618922112436
24,MORTGAGE,8.0,PERSONAL,A,3300,7.51,0,0.05,N,4,11.082157933374816
26,RENT,4.0,DEBTCONSOLIDATION,B,9000,10.99,0,0.2,N,2,10.691967639914864
25,RENT,9.0,MEDICAL,A,9000,7.29,0,0.2,N,3,10.691967639914864
25,RENT,0.0,MEDICAL,A,9000,8.94,0,0.2,N,3,10.691967639914864
25,RENT,4.0,PERSONAL,B,9000,10.65,0,0.2,N,4,10.706407998237976
23,RENT,7.0,EDUCATION,B,9000,10.65,0,0.2,N,2,10.714439990727769
25,MORTGAGE,3.0,EDUCATION,C,10000,12.99,0,0.15,N,2,11.082157933374816
22,RENT,7.0,PERSONAL,A,9000,7.9,0,0.2,N,3,10.714439990727769
23,RENT,4.0,EDUCATION,A,9000,5.99,0,0.2,N,3,10.714439990727769
21,RENT,3.0,MEDICAL,A,9000,8.49,0,0.2,N,3,10.714439990727769
22,RENT,0.0,EDUCATION,C,9000,14.26,0,0.2,Y,3,10.714439990727769
22,MORTGAGE,6.0,EDUCATION,A,12800,5.99,0,0.2,N,4,11.082157933374816
23,MORTGAGE,1.0,VENTURE,A,7000,8.49,0,0.11,N,4,11.082157933374816
26,OWN,1.0,HOMEIMPROVEMENT,C,4800,13.49,0,0.07,Y,2,11.082157933374816
22,RENT,0.0,EDUCATION,B,9000,11.48,0,0.2,N,4,10.714439990727769
26,MORTGAGE,5.0,MEDICAL,D,8000,15.99,1,0.14,Y,2,10.985309671896763
26,RENT,0.0,DEBTCONSOLIDATION,B,9000,10.39,0,0.2,N,2,10.714439990727769
22,RENT,1.0,PERSONAL,C,9000,14.35,0,0.2,Y,4,10.714528873691185
26,MORTGAGE,5.0,DEBTCONSOLIDATION,A,5000,5.42,0,0.08,N,4,11.082157933374816
25,RENT,3.0,VENTURE,C,9000,15.23,1,0.23,N,4,10.584385010667155
23,MORTGAGE,5.0,EDUCATION,B,4000,11.49,0,0.06,N,4,11.082157933374816
24,OWN,6.0,PERSONAL,D,4400,16.89,0,0.07,N,2,11.082157933374816
23,MORTGAGE,5.0,VENTURE,A,16500,7.49,0,0.25,N,3,11.082157933374816
23,MORTGAGE,8.0,VENTURE,A,3600,7.49,0,0.06,N,3,11.082157933374816
24,RENT,5.0,MEDICAL,A,9000,5.79,0,0.2,N,3,10.733980715911525
26,RENT,4.0,PERSONAL,A,9000,7.14,0,0.2,N,3,10.736418414365376
24,RENT,4.0,PERSONAL,C,9000,13.22,0,0.2,N,3,10.736418414365376
23,RENT,5.0,PERSONAL,B,9000,9.99,0,0.19,N,3,10.740756721857226
25,RENT,9.0,MEDICAL,C,9000,10.99,0,0.19,N,3,10.747229096720554
24,RENT,2.0,EDUCATION,B,9000,11.49,0,0.19,N,4,10.751606504306949
25,RENT,1.0,DEBTCONSOLIDATION,A,9000,7.51,0,0.19,N,3,10.757924157061597
22,RENT,0.0,EDUCATION,C,9000,12.53,0,0.19,N,4,10.775638291416081
23,MORTGAGE,0.0,DEBTCONSOLIDATION,B,18000,9.99,0,0.28,N,4,11.082157933374816
22,RENT,2.0,DEBTCONSOLIDATION,A,9000,7.88,0,0.19,N,2,10.778977123006351
22,OWN,6.0,VENTURE,B,7000,11.49,0,0.11,N,4,11.082157933374816
26,MORTGAGE,9.0,EDUCATION,A,20500,6.99,0,0.32,N,2,11.082157933374816
26,RENT,7.0,PERSONAL,A,9000,8.94,0,0.19,N,3,10.778977123006351
25,RENT,3.0,PERSONAL,C,9000,13.79,0,0.19,Y,2,10.778977123006351
22,RENT,0.0,PERSONAL,C,9000,14.35,0,0.18,Y,4,10.809748150372926
24,MORTGAGE,5.0,EDUCATION,B,9600,11.99,0,0.15,N,3,11.082157933374816
25,RENT,5.0,DEBTCONSOLIDATION,B,9000,12.69,0,0.18,N,3,10.819798284210286
25,MORTGAGE,1.0,PERSONAL,A,12000,7.49,0,0.18,N,4,11.082157933374816
24,MORTGAGE,1.0,PERSONAL,B,6000,10.99,0,0.09,N,2,11.082157933374816
26,MORTGAGE,10.0,HOMEIMPROVEMENT,A,8000,6.99,0,0.12,N,3,11.082157933374816
20,MORTGAGE,4.0,EDUCATION,B,4800,9.99,0,0.07,N,2,11.082157933374816
23,RENT,7.0,PERSONAL,B,9000,12.18,0,0.18,N,4,10.819798284210286
26,RENT,0.0,EDUCATION,A,9000,6.17,0,0.18,N,4,10.819878279410617
26,RENT,1.0,HOMEIMPROVEMENT,A,9000,7.66,0,0.18,N,3,10.823790225800138
26,RENT,3.0,DEBTCONSOLIDATION,A,9000,8.94,0,0.18,N,2,10.834883622185886
24,MORTGAGE,0.0,EDUCATION,A,14000,8.49,0,0.22,N,3,11.082157933374816
23,MORTGAGE,5.0,DEBTCONSOLIDATION,A,2275,10.99,0,0.04,N,2,11.082157933374816
25,MORTGAGE,3.0,HOMEIMPROVEMENT,B,1200,10.99,0,0.02,N,2,11.082157933374816
24,MORTGAGE,0.0,MEDICAL,B,8000,10.99,0,0.12,N,3,11.082157933374816
23,RENT,2.0,EDUCATION,B,9000,10.99,0,0.18,N,2,10.839600519357369
24,RENT,3.0,MEDICAL,A,9000,5.79,0,0.18,N,3,10.839600519357369
22,RENT,4.0,EDUCATION,D,9000,15.33,0,0.18,N,4,10.839600519357369
23,MORTGAGE,0.0,EDUCATION,C,8500,15.23,0,0.13,Y,3,11.082157933374816
26,RENT,4.0,DEBTCONSOLIDATION,C,9000,13.61,0,0.18,N,2,10.847412906506923
23,MORTGAGE,7.0,MEDICAL,A,7000,6.99,0,0.11,N,4,11.082157933374816
26,MORTGAGE,3.0,HOMEIMPROVEMENT,B,12000,10.99,0,0.18,N,4,11.082157933374816
26,RENT,9.0,EDUCATION,A,9000,8.0,0,0.17,N,4,10.855936620963561
23,RENT,0.0,VENTURE,B,9000,12.69,0,0.17,N,2,10.859018228147887
24,MORTGAGE,3.0,EDUCATION,A,8000,5.99,0,0.12,N,2,11.082157933374816
22,RENT,0.0,MEDICAL,B,9000,10.65,0,0.17,N,3,10.859018228147887
22,MORTGAGE,6.0,DEBTCONSOLIDATION,A,8000,6.99,0,0.12,N,3,11.082157933374816
26,MORTGAGE,7.0,HOMEIMPROVEMENT,B,14400,9.99,0,0.22,N,3,11.082157933374816
23,MORTGAGE,4.0,DEBTCONSOLIDATION,A,5400,8.9,0,0.08,N,3,11.082157933374816
23,MORTGAGE,7.0,EDUCATION,A,10000,7.49,0,0.15,N,2,11.082157933374816
23,MORTGAGE,4.0,EDUCATION,D,13600,15.62,0,0.21,Y,2,11.082157933374816
21,RENT,0.0,EDUCATION,B,9000,11.83,0,0.17,N,4,10.859018228147887
22,RENT,6.0,PERSONAL,D,9000,14.11,0,0.17,Y,3,10.859018228147887
24,MORTGAGE,7.0,PERSONAL,A,1525,5.42,0,0.02,N,3,11.082157933374816
24,RENT,2.0,VENTURE,A,9000,7.9,0,0.17,N,2,10.874285408908944
24,RENT,8.0,DEBTCONSOLIDATION,A,9000,7.49,0,0.17,N,4,10.874285408908944
23,RENT,0.0,VENTURE,C,9000,12.09,0,0.17,Y,3,10.87806606028079
23,RENT,1.0,DEBTCONSOLIDATION,B,9000,12.21,0,0.17,N,4,10.890516298915625
23,MORTGAGE,2.0,DEBTCONSOLIDATION,A,7000,8.49,0,0.11,N,3,11.082157933374816
24,OWN,8.0,PERSONAL,A,6000,6.99,0,0.09,N,2,11.082157933374816
22,RENT,4.0,DEBTCONSOLIDATION,C,9000,15.96,0,0.17,Y,3,10.896757843893464
26,MORTGAGE,0.0,DEBTCONSOLIDATION,A,4000,5.42,0,0.06,N,3,11.082157933374816
24,MORTGAGE,8.0,PERSONAL,B,10000,11.99,0,0.15,N,4,11.082157933374816
26,MORTGAGE,8.0,HOMEIMPROVEMENT,A,11500,7.49,0,0.18,N,4,11.082157933374816
25,RENT,7.0,HOMEIMPROVEMENT,D,9000,15.05,1,0.19,Y,3,10.778977123006351
24,MORTGAGE,8.0,HOMEIMPROVEMENT,A,2000,5.42,0,0.03,N,3,11.082157933374816
22,MORTGAGE,7.0,HOMEIMPROVEMENT,D,4900,15.62,1,0.08,Y,4,10.985309671896763
25,RENT,9.0,EDUCATION,B,9000,10.99,0,0.16,N,4,10.915106645867503
24,MORTGAGE,7.0,DEBTCONSOLIDATION,B,20000,10.99,0,0.31,N,3,11.082157933374816
25,RENT,5.0,HOMEIMPROVEMENT,B,9000,11.11,0,0.16,N,2,10.915106645867503
21,MORTGAGE,5.0,HOMEIMPROVEMENT,B,5000,9.99,1,0.08,N,2,10.985309671896763
24,MORTGAGE,9.0,HOMEIMPROVEMENT,A,5500,5.79,0,0.08,N,3,11.082157933374816
26,RENT,0.0,VENTURE,A,9000,10.99,0,0.16,N,2,10.915106645867503
26,MORTGAGE,3.0,VENTURE,A,10000,7.29,0,0.15,N,3,11.082157933374816
24,MORTGAGE,8.0,MEDICAL,A,10000,5.79,0,0.15,N,2,11.082157933374816
24,RENT,2.0,HOMEIMPROVEMENT,C,9000,14.72,0,0.16,Y,2,10.915106645867503
23,MORTGAGE,1.0,PERSONAL,B,10800,10.0,0,0.17,N,4,11.082157933374816
26,RENT,2.0,DEBTCONSOLIDATION,A,9050,7.29,0,0.2,N,3,10.714439990727769
26,RENT,8.0,VENTURE,D,9100,15.37,0,0.24,Y,2,10.555838779903407
23,RENT,2.0,VENTURE,D,9100,13.24,1,0.21,N,2,10.673618922112436
24,RENT,6.0,MEDICAL,B,9100,10.99,0,0.17,N,2,10.915033917272405
22,RENT,1.0,DEBTCONSOLIDATION,B,9100,11.49,0,0.16,N,4,10.959557617938563
25,MORTGAGE,9.0,PERSONAL,A,5000,7.29,0,0.08,N,4,11.082157933374816
22,RENT,6.0,MEDICAL,B,9150,10.59,0,0.3,N,2,10.308985993422082
24,OWN,8.0,EDUCATION,A,9000,7.29,0,0.14,N,4,11.082157933374816
22,RENT,4.0,PERSONAL,B,9200,9.88,1,0.4,N,2,10.034559673629849
24,MORTGAGE,8.0,HOMEIMPROVEMENT,A,10000,7.66,0,0.15,N,4,11.082157933374816
22,MORTGAGE,2.0,VENTURE,B,10000,11.11,0,0.15,N,3,11.082157933374816
26,RENT,10.0,DEBTCONSOLIDATION,A,9200,7.49,1,0.32,N,3,10.275085591132715
21,RENT,6.0,DEBTCONSOLIDATION,A,9200,6.62,1,0.31,N,3,10.308985993422082
24,MORTGAGE,7.0,VENTURE,A,6000,5.42,0,0.09,N,3,11.082157933374816
21,RENT,2.0,MEDICAL,A,9200,8.94,0,0.21,N,2,10.668978650219241
23,OWN,8.0,PERSONAL,C,9600,14.17,0,0.15,Y,4,11.082157933374816
22,RENT,0.0,EDUCATION,A,9200,6.92,0,0.18,N,4,10.819798284210286
23,RENT,5.0,EDUCATION,E,9200,15.68,0,0.18,N,2,10.819798284210286
23,MORTGAGE,7.0,VENTURE,B,13750,9.62,0,0.21,N,3,11.082157933374816
24,MORTGAGE,2.0,EDUCATION,D,20000,14.09,0,0.31,Y,3,11.082157933374816
23,MORTGAGE,0.0,VENTURE,B,7300,9.99,0,0.11,N,3,11.082157933374816
22,RENT,6.0,PERSONAL,C,9200,12.98,0,0.15,N,3,11.034905792929415
23,RENT,0.0,MEDICAL,B,9200,11.86,0,0.14,N,2,11.097425172408931
24,RENT,6.0,DEBTCONSOLIDATION,A,9200,6.03,0,0.12,N,3,11.25656116466435
22,MORTGAGE,0.0,MEDICAL,B,3000,10.36,0,0.05,N,3,11.082157933374816
25,MORTGAGE,4.0,HOMEIMPROVEMENT,C,3600,12.98,1,0.06,N,3,10.985309671896763
21,MORTGAGE,5.0,MEDICAL,B,25000,9.99,1,0.42,N,4,10.985309671896763
25,RENT,2.0,MEDICAL,A,9200,6.03,0,0.11,N,3,11.314486721293981
22,RENT,5.0,EDUCATION,A,9225,5.99,0,0.15,N,4,11.050905878263567
24,OWN,8.0,VENTURE,A,12000,6.17,0,0.18,N,4,11.082157933374816
21,RENT,0.0,DEBTCONSOLIDATION,C,9250,12.53,1,0.71,N,3,9.472781556562168
25,OWN,1.0,VENTURE,C,12000,12.61,0,0.18,Y,4,11.082157933374816
23,RENT,0.0,VENTURE,A,9250,6.54,1,0.39,N,3,10.085850775128717
22,RENT,1.0,HOMEIMPROVEMENT,A,9250,8.94,1,0.39,N,2,10.085850775128717
25,RENT,2.0,EDUCATION,A,9250,8.59,1,0.37,N,4,10.126511096649761
25,RENT,8.0,VENTURE,B,9250,10.75,1,0.37,N,3,10.12667110305036
25,RENT,1.0,MEDICAL,A,9250,6.54,1,0.36,N,3,10.154907530801994
21,OWN,5.0,MEDICAL,A,5000,5.79,0,0.08,N,4,11.082157933374816
22,MORTGAGE,4.0,EDUCATION,C,10000,13.35,0,0.15,N,4,11.082157933374816
24,MORTGAGE,5.0,MEDICAL,B,2000,9.62,0,0.03,N,3,11.082157933374816
23,MORTGAGE,7.0,EDUCATION,A,9000,7.88,0,0.14,N,3,11.082157933374816
22,RENT,5.0,DEBTCONSOLIDATION,C,9250,13.11,1,0.34,Y,4,10.208063614530875
21,MORTGAGE,2.0,VENTURE,B,8400,11.86,0,0.13,N,4,11.082157933374816
24,OWN,6.0,EDUCATION,A,3500,6.76,0,0.05,N,4,11.082157933374816
23,MORTGAGE,7.0,VENTURE,A,6250,6.76,0,0.1,N,2,11.082157933374816
24,RENT,1.0,MEDICAL,C,9250,12.87,1,0.34,N,3,10.22037642353585
23,OWN,7.0,MEDICAL,C,10000,13.98,0,0.15,N,4,11.082157933374816
25,MORTGAGE,2.0,MEDICAL,B,10000,10.75,0,0.15,N,4,11.082157933374816
25,MORTGAGE,3.0,VENTURE,C,7000,14.72,0,0.11,N,3,11.082157933374816
25,MORTGAGE,1.0,PERSONAL,B,15000,11.12,0,0.23,N,4,11.082157933374816
23,RENT,1.0,VENTURE,C,9250,14.35,1,0.32,Y,3,10.268165387743457
24,MORTGAGE,3.0,DEBTCONSOLIDATION,C,7000,13.61,0,0.11,Y,3,11.082157933374816
24,RENT,3.0,DEBTCONSOLIDATION,C,9250,13.57,1,0.32,N,3,10.268165387743457
22,MORTGAGE,2.0,DEBTCONSOLIDATION,B,13000,10.38,0,0.2,N,2,11.082157933374816
22,MORTGAGE,2.0,PERSONAL,C,13000,14.35,0,0.2,Y,4,11.082157933374816
22,RENT,7.0,MEDICAL,D,9250,14.11,1,0.3,N,4,10.34177474101152
22,RENT,6.0,MEDICAL,D,9250,14.46,1,0.29,Y,4,10.385944565501662
23,RENT,3.0,PERSONAL,D,9250,16.32,0,0.25,Y,4,10.510749993938903
24,MORTGAGE,6.0,PERSONAL,B,11000,11.49,0,0.17,N,2,11.082157933374816
21,RENT,5.0,PERSONAL,B,9250,9.91,0,0.24,N,4,10.571342565808699
23,MORTGAGE,7.0,VENTURE,A,14400,7.51,0,0.22,N,3,11.082157933374816
23,MORTGAGE,7.0,EDUCATION,A,5500,7.88,0,0.08,N,3,11.082157933374816
23,RENT,7.0,EDUCATION,D,9250,16.07,0,0.23,N,2,10.596659732783579
26,MORTGAGE,11.0,HOMEIMPROVEMENT,A,10950,7.88,0,0.17,N,2,11.082157933374816
22,MORTGAGE,6.0,MEDICAL,B,3800,11.12,0,0.06,N,4,11.082157933374816
26,MORTGAGE,6.0,VENTURE,E,22000,17.19,0,0.34,N,2,11.082157933374816
22,RENT,2.0,DEBTCONSOLIDATION,A,9300,10.99,0,0.14,N,3,11.109473329472568
26,MORTGAGE,4.0,EDUCATION,B,9800,11.49,1,0.17,N,4,10.985309671896763
25,MORTGAGE,6.0,MEDICAL,B,15000,11.86,0,0.23,N,3,11.082157933374816
25,OWN,3.0,VENTURE,A,8700,7.88,0,0.13,N,3,11.082157933374816
22,MORTGAGE,6.0,EDUCATION,A,10000,7.88,0,0.15,N,2,11.082157933374816
23,RENT,7.0,MEDICAL,C,9325,10.91,0,0.13,Y,3,11.163694176730043
23,MORTGAGE,4.0,MEDICAL,A,7000,7.14,0,0.11,N,3,11.082157933374816
22,RENT,4.0,EDUCATION,A,9350,7.49,0,0.19,N,3,10.819798284210286
24,MORTGAGE,5.0,VENTURE,A,8000,7.51,0,0.12,N,4,11.082157933374816
22,RENT,1.0,PERSONAL,B,9375,11.71,1,0.31,N,2,10.308985993422082
22,MORTGAGE,4.0,DEBTCONSOLIDATION,C,8100,13.11,0,0.12,N,4,11.082157933374816
22,MORTGAGE,6.0,VENTURE,B,6000,10.99,0,0.09,N,2,11.082157933374816
25,MORTGAGE,9.0,EDUCATION,B,20000,11.36,1,0.34,N,2,10.985309671896763
26,MORTGAGE,2.0,HOMEIMPROVEMENT,C,20000,13.48,1,0.34,Y,3,10.985309671896763
24,MORTGAGE,8.0,PERSONAL,A,2500,6.39,0,0.04,N,3,11.082157933374816
26,RENT,2.0,EDUCATION,B,9400,9.91,0,0.21,N,2,10.725489582719506
23,RENT,2.0,VENTURE,E,9400,16.32,1,0.21,Y,3,10.691967639914864
26,MORTGAGE,4.0,EDUCATION,B,6000,11.36,0,0.09,N,4,11.082157933374816
24,OWN,3.0,PERSONAL,B,6000,11.36,0,0.09,N,2,11.082157933374816
24,MORTGAGE,0.0,DEBTCONSOLIDATION,C,3000,12.73,0,0.05,N,3,11.082157933374816
